Frame,Id,x,y
33,54,1925.59872,730.330453
33,11,1912.813618,587.650722
33,12,1950.268914,567.5359822
33,13,1964.023594,563.5842147
33,14,1987.589207,543.6148964
33,41,1920.832401,615.4291145
33,42,1976.74879,620.964632
33,43,2007.685249,615.1549426
33,44,2054.989134,619.1582631
34,0,1880.417082,612.5193361
34,P,1787.939632,638.5487964
34,A,1972.894532,586.4898757
34,31,1878.298592,600.5109117
34,32,1863.662852,572.6524323
34,33,1831.387995,568.0825262
34,34,1782.846329,547.0301959
34,61,1884.833216,623.1159821
34,62,1875.769593,661.4000204
34,63,1851.801932,670.1478038
34,64,1815.889836,714.9571297
34,21,1892.710291,594.5952323
34,22,1884.690776,560.3771182
34,23,1900.208966,541.1361062
34,24,1894.903423,492.0853334
34,51,1900.178432,620.4295984
34,52,1905.557428,657.0935987
34,53,1920.549636,684.9286232
34,54,1926.210131,729.9577539
34,11,1913.260077,587.6049994
34,12,1950.46904,567.8257616
34,13,1964.257393,564.7910471
34,14,1987.205404,544.1149597
34,41,1921.288329,615.3769429
34,42,1977.779647,622.3181949
34,43,2010,614.5
34,44,2061.182058,619.6583547
35,0,1884.005412,611.6353445
35,P,1791.441396,637.4516694
35,A,1976.569427,585.8190195
35,31,1881.919426,599.6992698
35,32,1863.981224,572.1636707
35,33,1831.412088,567.7896359
35,34,1782.791349,546.9205731
35,61,1888.358901,622.1789689
35,62,1891.922239,653.0809502
35,63,1856.772591,669.1735035
35,64,1824.499682,715.4574447
35,21,1896.347068,593.8289133
35,22,1884.341795,560.7977597
35,23,1902.412686,543.9314132
35,24,1899.188778,495.0853005
35,51,1903.706468,619.519998
35,52,1906.639994,656.7934213
35,53,1920.779641,685.0710673
35,54,1926.157619,730.1351999
35,11,1916.913737,586.8949685
35,12,1951.051277,568.4657003
35,13,1964.736736,565.8661253
35,14,1986.668643,544.1151885
35,41,1924.825092,614.5128845
35,42,1981.388113,620.843339
35,43,2012.055826,613.3480771
35,44,2051.659736,616.3961358
36,0,1885.484683,612.0721556
36,P,1792.837894,639.0869699
36,A,1978.131473,585.0573414
36,31,1883.24335,600.0362966
36,32,1865.453113,572.047202
36,33,1831.522929,567.4183043
36,34,1782.669478,547.0999795
36,61,1890.016187,622.6698876
36,62,1889.315886,654.5274601
36,63,1863.616317,667.5688211
36,64,1833.017833,714.9756541
36,21,1897.663546,593.9597729
36,22,1889.005518,559.6179938
36,23,1905.038292,540.6237451
36,24,1903.071564,491.7108808
36,51,1905.403931,619.8267341
36,52,1908.882945,657.1415633
36,53,1921.671868,686.0551989
36,54,1927.097645,731.1354924
36,11,1918.238841,586.7459879
36,12,1951.989819,568.6439931
36,13,1965.652946,565.9297044
36,14,1987.543198,544.1368467
36,41,1926.559755,614.5529712
36,42,1980.548663,623.8672647
36,43,2007.951535,614.4828636
36,44,2047.576749,615.5268774
37,0,1886.961738,612.3280964
37,P,1793.900385,640.7519571
37,A,1980.02309,583.9042358
37,31,1884.630694,600.401855
37,32,1867.180005,571.8881357
37,33,1830.383714,567.0086488
37,34,1781.567929,546.5999952
37,61,1891.633176,622.7750969
37,62,1893.601743,652.9459257
37,63,1871.195087,664.5589748
37,64,1843.278431,713.5930483
37,21,1899.107095,594.1163262
37,22,1890.366869,559.7903208
37,23,1907.671661,541.9472409
37,24,1906.568738,493.0073599
37,51,1907.109932,619.6857454
37,52,1910.312299,657.0253338
37,53,1923.128287,685.9259994
37,54,1927.114196,730.6353964
37,11,1919.774199,586.5950568
37,12,1949.5,564
37,13,1965,563.5
37,14,1989,545
37,41,1928.377249,614.0821825
37,42,1982.606528,621.3280865
37,43,2009.584942,614.9459924
37,44,2049.223255,615.1734052
38,0,1887.082579,612.3153943
38,P,1794.069131,640.7111715
38,A,1980.096027,583.9196171
38,31,1884.750308,600.3836765
38,32,1868.288808,571.2876677
38,33,1831.328383,567.1949871
38,34,1782.382031,547.1001192
38,61,1891.753322,622.7683994
38,62,1896.260086,650.9454889
38,63,1877.383992,659.9575533
38,64,1851.497962,710.0931065
38,21,1899.218857,594.1018208
38,22,1891.905453,559.4437724
38,23,1910.012086,542.4150651
38,24,1907.942912,493.5072375
38,51,1907.222302,619.6843613
38,52,1912.102635,656.8418957
38,53,1924.38057,685.474398
38,54,1926.071641,730.2415664
38,11,1919.874998,586.5863499
38,12,1949.428808,567.5783672
38,13,1962,563.5
38,14,1987.273213,543.7581936
38,41,1928.478701,614.087581
38,42,1982.842728,620.2414823
38,43,2009.532808,613.5999085
38,44,2049.125633,614.6735105
39,0,1887.559483,612.37007
39,P,1793.297129,640.7355437
39,A,1981.821838,584.0045963
39,31,1885.266299,600.3415184
39,32,1868.624083,571.3484957
39,33,1831.46199,566.9587295
39,34,1782.243935,547.2491349
39,61,1892.228359,622.9145765
39,62,1899.845493,650.2619437
39,63,1880.661545,658.5986319
39,64,1854.590589,708.593136
39,21,1899.939623,594.050185
39,22,1893.70794,559.1813978
39,23,1911.327229,541.6590415
39,24,1907.684604,493.3174829
39,51,1907.896262,619.8479656
39,52,1914.060034,657.3138631
39,53,1924.62614,686.8155811
39,54,1926.428877,731.5783918
39,11,1920.880107,586.5322073
39,12,1957.801228,563.0619078
39,13,1973,558
39,14,1989.5,544
39,41,1929.433494,614.2648214
39,42,1983.82279,620.1912287
39,43,2010.296845,612.9547728
39,44,2047.701349,614.6735969
40,0,1893.059137,611.7685536
40,P,1800.674228,638.3362173
40,A,1985.444046,585.2008899
40,31,1890.885932,599.6652266
40,32,1871.359822,571.5221057
40,33,1834.092972,567.7102829
40,34,1785.182446,547.2494527
40,61,1897.604239,622.4246593
40,62,1903.75223,648.3361264
40,63,1884.474301,656.4531263
40,64,1859.145515,706.8274279
40,21,1905.28095,593.6486644
40,22,1894.512618,559.9038986
40,23,1911.901875,542.1771765
40,24,1908.584473,494.3176501
40,51,1912.959015,619.6594447
40,52,1915.460728,657.5464741
40,53,1925.917932,687.0352867
40,54,1927.295763,730.5784639
40,11,1925.817878,586.5260164
40,12,1958.519401,561.5257139
40,13,1974.520604,560.7595085
40,14,1987.797282,543.67204
40,41,1934.071798,614.4876053
40,42,1988.489248,620.1496746
40,43,2012.017607,611.9383251
40,44,2048.549607,614.9955464
41,0,1893.327631,611.7175821
41,P,1801.154001,638.3787348
41,A,1985.50126,585.0564293
41,31,1891.130881,599.6007046
41,32,1871.295514,570.9841478
41,33,1830.714315,566.2676147
41,34,1781.420024,546.74947
41,61,1897.894628,622.3830974
41,62,1907.000974,647.2445306
41,63,1887.08386,653.6345844
41,64,1864.567617,705.3271649
41,21,1905.489196,593.5671923
41,22,1896.527997,559.2982106
41,23,1913.335503,541.0741724
41,24,1907.936333,494.659692
41,51,1913.219193,619.6042126
41,52,1917.385979,657.4363747
41,53,1925.958231,687.5272322
41,54,1927.898705,731.0786912
41,11,1925.977337,586.422126
41,12,1958.327138,561.7107491
41,13,1974.344321,561.8009282
41,14,1986.993504,544.2438816
41,41,1934.287084,614.4119228
41,42,1988.840432,619.1767461
41,43,2012.628721,611.7519724
41,44,2049.096772,615.4956392
42,0,1894.863989,610.6859985
42,P,1801.930117,637.4648947
42,A,1987.797862,583.9071024
42,31,1892.623422,598.3293066
42,32,1871.690268,570.5057166
42,33,1830.29721,565.665955
42,34,1780.547552,547.2496576
42,61,1899.500213,621.5725817
42,62,1908.587924,646.3435307
42,63,1888.915719,653.4518732
42,64,1863.589615,703.8272589
42,21,1907.096939,592.2415892
42,22,1896.939624,558.3079019
42,23,1914.195329,541.369387
42,24,1908.249239,495.0247302
42,51,1914.956128,618.8053322
42,52,1917.947465,656.9356206
42,53,1926.950748,686.9840469
42,54,1926.994302,730.5786925
42,11,1927.752823,585.0469721
42,12,1959.56504,559.9024092
42,13,1975.265309,562.9832014
42,14,1987.146548,544.8976299
42,41,1936.201451,613.6029958
42,42,1990.653326,619.4137371
42,43,2012.504652,610.6325886
42,44,2048.892138,614.9956549
43,0,1897.512803,610.0902677
43,P,1804.7684,636.3806218
43,A,1990.257206,583.7999136
43,31,1895.365678,597.9230523
43,32,1873.08253,570.1173274
43,33,1831.576403,565.8690836
43,34,1782.011588,546.9609478
43,61,1902.029794,620.8157932
43,62,1908.109303,645.6663004
43,63,1889.055292,652.6571382
43,64,1863.860973,703.0985626
43,21,1909.820784,591.9413832
43,22,1897.969942,558.5613932
43,23,1914.187641,540.9380944
43,24,1908.927774,494.5246727
43,51,1917.436917,618.1045156
43,52,1919.132551,657.1240891
43,53,1927.206151,687.4857137
43,54,1926.844469,731.0788808
43,11,1930.43874,584.875203
43,12,1957,564
43,13,1962.5,568
43,14,1989,546
43,41,1938.626083,613.0005704
43,42,1992.229179,619.0448504
43,43,2012.027084,610.2007741
43,44,2048.290673,615.4958228
44,0,1897.512803,610.0902675
44,P,1804.768402,636.380622
44,A,1990.257204,583.799913
44,31,1895.365675,597.923052
44,32,1873.879869,569.484102
44,33,1832.302999,565.9955572
44,34,1782.597257,547.4610593
44,61,1902.029792,620.8157932
44,62,1908.608944,645.4188075
44,63,1889.805058,653.0569348
44,64,1863.860973,703.0985626
44,21,1909.820782,591.9413828
44,22,1900.130339,557.8714329
44,23,1915.34017,540.4885799
44,24,1908.217298,495.0246067
44,51,1917.436915,618.1045156
44,52,1920.570494,657.0350046
44,53,1928.238946,687.4974487
44,54,1926.769982,730.578881
44,11,1930.438739,584.8752026
44,12,1954.366788,562.5495876
44,13,1965,568.5
44,14,1990.5,544
44,41,1938.626082,613.0005703
44,42,1992.332473,618.0452533
44,43,2012.814763,610.9283308
44,44,2049.236519,614.9958233
45,0,1898.29863,610.0343619
45,P,1804.84595,637.1753417
45,A,1991.75131,582.8933821
45,31,1896.062099,597.7873431
45,32,1873.377307,569.2514892
45,33,1831.100576,565.5221495
45,34,1781.47789,546.7664192
45,61,1902.924579,620.8110848
45,62,1909.670598,645.3130544
45,63,1891.287527,653.9147879
45,64,1862.656569,702.3067026
45,21,1910.617277,591.658356
45,22,1901.913373,557.3232156
45,23,1915.717804,538.8045705
45,24,1907.506602,493.5245617
45,51,1918.460111,617.9712038
45,52,1921.749064,657.2258097
45,53,1928.631562,688.0133968
45,54,1926.756104,731.0790482
45,11,1931.386668,584.3934166
45,12,1955.618956,562.3985401
45,13,1969.638502,567.1870569
45,14,1998.5,545.5
45,41,1939.817715,612.6797279
45,42,1991.987397,618.2481643
45,43,2011.33693,610.1278876
45,44,2047.717593,614.5478584
46,0,1899.112867,609.9959266
46,P,1802.413683,637.9288038
46,A,1995.812051,582.0630495
46,31,1896.91658,597.6676191
46,32,1874.584262,568.7927146
46,33,1832.059725,565.7876595
46,34,1782.447218,547.0050203
46,61,1903.779214,620.8295097
46,62,1908.810044,645.7402785
46,63,1890.710629,654.923868
46,64,1863.825054,704.3067339
46,21,1911.994064,591.4006545
46,22,1902.451196,557.2891683
46,23,1916.804063,539.4464656
46,24,1907.871187,494.4034775
46,51,1919.837074,617.8713866
46,52,1922.544436,657.1980357
46,53,1929.288211,688.0163066
46,54,1926.571428,731.0794162
46,11,1933.494692,583.9504408
46,12,1957.659139,560.49851
46,13,1975.250549,564.1043804
46,14,2005.135072,543.8502504
46,41,1941.925928,612.4064778
46,42,1992.589983,618.1954758
46,43,2011.383639,610.0981873
46,44,2047.739938,614.7142813
47,0,1898.978302,609.9702322
47,P,1802.035332,637.8474131
47,A,1995.921272,582.0930513
47,31,1896.805012,597.6540104
47,32,1874.779468,568.544425
47,33,1831.65761,565.4932121
47,34,1781.87729,546.7810691
47,61,1903.630272,620.7938975
47,62,1909.903551,647.2558743
47,63,1892.376143,652.3060233
47,64,1863.727102,703.3337231
47,21,1911.924767,591.3976941
47,22,1904.199816,556.8291398
47,23,1917.27539,539.6745638
47,24,1907.965191,494.8749939
47,51,1919.725065,617.8432793
47,52,1923.870462,657.0444377
47,53,1930.201415,687.8255548
47,54,1926.779849,730.6292797
47,11,1933.482439,583.9611305
47,12,1958.245117,560.5089948
47,13,1981.438617,562.5532044
47,14,2011.357729,542.3502043
47,41,1941.86776,612.3901347
47,42,1992.780922,616.4451839
47,43,2012.88289,610.7774371
47,44,2049.261486,615.2143858
48,0,1900.445965,609.5940309
48,P,1802.602528,636.6495372
48,A,1998.289403,582.5385245
48,31,1898.37148,597.2108336
48,32,1875.725111,568.5815737
48,33,1831.732458,565.2082964
48,34,1781.68918,546.9183849
48,61,1904.986125,620.5103243
48,62,1910.618087,647.1161588
48,63,1893.013672,651.8909496
48,64,1864.244153,702.8507964
48,21,1913.645919,591.0760895
48,22,1905.071397,556.7266509
48,23,1917.803082,539.3271631
48,24,1907.347342,494.7810209
48,51,1921.205514,617.7040789
48,52,1924.680165,656.970374
48,53,1930.821364,687.739289
48,54,1926.226291,729.6293973
48,11,1935.408113,583.8188472
48,12,1959.6417,559.8203863
48,13,1985.656062,561.9853518
48,14,2015.902458,542.1996677
48,41,1943.534678,612.4439358
48,42,1993.338569,618.1049459
48,43,2012.379412,609.8803756
48,44,2048.616837,615.3519191
49,0,1904.158964,609.0668219
49,P,1808.10268,637.1098161
49,A,2000.215249,581.0238277
49,31,1901.978241,596.9417715
49,32,1876.248755,568.7541515
49,33,1832.274268,565.0409364
49,34,1781.973505,547.4715403
49,61,1908.791906,619.7068027
49,62,1909.884133,646.880247
49,63,1892.72015,653.0537201
49,64,1864.006846,704.0452626
49,21,1916.955515,590.6872715
49,22,1904.758385,557.4512013
49,23,1917.56736,541.1188828
49,24,1906.704287,493.2792388
49,51,1924.742561,616.7044499
49,52,1925.65038,658.0878475
49,53,1930.968489,689.5095577
49,54,1926.594282,731.4233047
49,11,1938.313051,583.2318303
49,12,1962.250601,558.9380749
49,13,1989.983396,561.9813142
49,14,2020.992324,539.1317545
49,41,1946.684125,611.2002972
49,42,1993.627304,618.0122816
49,43,2011.94481,609.782025
49,44,2048.212224,615.051129
50,0,1904.158961,609.0668215
50,P,1808.102674,637.1098153
50,A,2000.215247,581.0238278
50,31,1901.978242,596.9417712
50,32,1875.963932,568.1608674
50,33,1831.92624,565.2909157
50,34,1781.913678,546.9171831
50,61,1908.791907,619.7068027
50,62,1910.526217,646.8467015
50,63,1893.128674,652.327539
50,64,1864.101703,703.1411836
50,21,1916.955516,590.687271
50,22,1905.451078,557.2051226
50,23,1918.632861,541.2281871
50,24,1907.962165,494.6495756
50,51,1924.742562,616.7044499
50,52,1926.378367,658.0654686
50,53,1932.208753,688.951352
50,54,1926.975763,730.6769898
50,11,1938.313051,583.2318298
50,12,1964.71018,561.6358942
50,13,1992.478324,558.9325198
50,14,2025.829363,535.5801328
50,41,1946.684125,611.2002971
50,42,1993.695494,617.5245633
50,43,2012.018398,609.4842245
50,44,2048.212224,615.051129
51,0,1906.802467,607.934921
51,P,1814.059806,636.5728281
51,A,1999.545127,579.2970138
51,31,1904.397425,595.8530522
51,32,1877.339114,568.0513872
51,33,1833.292418,565.3232116
51,34,1783.110531,547.4172401
51,61,1911.568828,618.5159214
51,62,1911.108818,645.7072864
51,63,1894.300355,652.8406611
51,64,1863.365756,703.641317
51,21,1918.814757,589.5099843
51,22,1905.392634,556.7520353
51,23,1918.562287,540.8821856
51,24,1908.589034,494.1492742
51,51,1927.010646,615.4104063
51,52,1927.195101,658.3388722
51,53,1933.116538,689.2074287
51,54,1928.723384,731.2823737
51,11,1939.408816,581.9247105
51,12,1962.230601,560.8863704
51,13,1987.08449,558.407154
51,14,2031.743506,525.7534317
51,41,1948.219397,609.7676641
51,42,1994.760785,618.0681734
51,43,2011.469337,609.5209671
51,44,2047.715135,614.7387793
52,0,1907.289467,607.8313794
52,P,1814.790187,636.3818474
52,A,1999.788746,579.2809115
52,31,1904.865028,595.6989932
52,32,1876.442241,567.5529071
52,33,1832.296068,564.7326758
52,34,1782.076265,546.9333214
52,61,1912.066469,618.4622825
52,62,1912.090779,645.6577172
52,63,1894.794936,651.5112001
52,64,1864.189737,703.4653646
52,21,1919.240655,589.3624081
52,22,1907.043585,556.1288695
52,23,1919.417384,540.9715389
52,24,1908.056501,494.9302145
52,51,1927.470873,615.3775958
52,52,1931.209356,658.6563258
52,53,1941.070668,688.7062278
52,54,1939.194915,731.2827178
52,11,1939.778044,581.7919483
52,12,1966.338394,563.7446248
52,13,1991.683347,553.6426661
52,14,2036.544249,521.2668593
52,41,1948.625529,609.7582751
52,42,1995.391865,616.6499173
52,43,2012.601987,609.3016119
52,44,2048.763206,615.0765345
53,0,1909.472713,607.0400548
53,P,1815.687389,635.9083103
53,A,2003.258037,578.1717993
53,31,1907.017763,594.7013921
53,32,1876.392218,567.1565366
53,33,1831.838844,564.1501014
53,34,1781.248308,547.4335458
53,61,1914.323142,617.8545954
53,62,1913.058955,645.0208225
53,63,1895.917378,651.3117523
53,64,1863.554519,703.9655462
53,21,1921.594497,588.283646
53,22,1908.206608,555.5198222
53,23,1920.677995,540.6827476
53,24,1907.55038,495.1136908
53,51,1929.943502,614.7444497
53,52,1932.667685,650.7361265
53,53,1951.275977,686.9079146
53,54,1957.617916,726.7824105
53,11,1942.419376,580.6218416
53,12,1977.5,551.5
53,13,2005.961665,547.8301942
53,14,2042.814248,517.9428641
53,41,1951.394555,609.0672056
53,42,1995.478379,616.5898192
53,43,2012.131963,608.7894409
53,44,2048.22627,614.9688022
54,0,1910.632802,606.9450492
54,P,1817.129468,635.3075446
54,A,2004.136136,578.5825537
54,31,1908.274896,594.7762082
54,32,1877.579717,566.6969406
54,33,1832.703782,564.0535844
54,34,1782.230768,546.9854715
54,61,1915.376669,617.6150408
54,62,1913.717118,644.7601457
54,63,1896.553753,650.9913864
54,64,1863.775269,703.9656061
54,21,1922.820433,588.4641683
54,22,1910.039441,555.5007211
54,23,1921.625141,540.1775379
54,24,1907.714481,494.8413853
54,51,1930.936744,614.5656912
54,52,1937.166728,650.7277298
54,53,1961.880316,683.0372545
54,54,1973.539395,726.2824919
54,11,1943.589999,580.9323885
54,12,1981.381589,553.9875208
54,13,2008.858884,545.4131041
54,14,2047.186753,517.4427663
54,41,1952.315034,608.9915257
54,42,1996.355961,614.9902023
54,43,2013.192846,608.5876323
54,44,2049.204656,615.2309001
55,0,1912.927445,606.1522459
55,P,1818.448192,634.5577675
55,A,2007.406698,577.7467244
55,31,1910.556274,593.8138824
55,32,1878.539156,566.5060966
55,33,1832.663202,563.227219
55,34,1779.758013,547.4856105
55,61,1917.699246,616.9821119
55,62,1915.67476,644.102561
55,63,1894.607825,657.5837493
55,64,1863.628909,704.4656541
55,21,1925.254465,587.4701223
55,22,1911.018275,555.2408924
55,23,1922.156981,540.4710093
55,24,1907.903401,495.2414985
55,51,1933.417862,613.9480988
55,52,1939.130302,650.1954956
55,53,1967.611173,679.4949409
55,54,1983.300313,722.7828354
55,11,1946.240103,579.9127569
55,12,1985.424856,551.7439036
55,13,2016.611444,543.7881223
55,14,2051.854043,515.3875316
55,41,1955.015754,608.3765817
55,42,1996.355961,614.9902023
55,43,2013.192846,608.5876323
55,44,2049.204656,615.2309001
56,0,1912.879205,606.1030099
56,P,1817.92591,634.437533
56,A,2007.8325,577.7684868
56,31,1910.551557,593.797358
56,32,1880.26144,564.6176326
56,33,1834.273809,563.9161885
56,34,1781.922166,547.4856463
56,61,1917.622092,616.9042765
56,62,1917.098527,646.2535848
56,63,1894.643108,657.2677757
56,64,1863.387523,703.9656736
56,21,1925.331607,587.4697473
56,22,1913.617072,554.3870832
56,23,1922.748375,539.1716566
56,24,1907.749631,494.1837594
56,51,1933.412218,613.8776542
56,52,1941.562431,649.6558566
56,53,1971.704724,677.2431669
56,54,1986.68392,720.7829153
56,11,1946.427707,579.9314877
56,12,1985.588053,551.7287131
56,13,2016.150126,541.6487447
56,14,2052.332365,514.887563
56,41,1955.114364,608.3199876
56,42,1996.154691,612.4342202
56,43,2013.294228,608.0598
56,44,2049.204656,615.2309001
57,0,1914.339392,604.9043916
57,P,1817.818768,632.7829963
57,A,2010.860016,577.0257869
57,31,1912.15024,592.6078993
57,32,1881.350582,564.0741181
57,33,1835.36152,563.4737991
57,34,1783.028294,546.9856259
57,61,1918.994245,615.7095457
57,62,1917.676081,646.3212804
57,63,1895.106498,657.1000886
57,64,1863.534883,703.584908
57,21,1927.200338,586.354271
57,22,1915.282332,553.3693988
57,23,1923.73138,539.3503045
57,24,1907.85548,494.664412
57,51,1935.022057,612.7561525
57,52,1945.194339,648.020503
57,53,1975.119355,675.8433531
57,54,1994.740627,719.2829365
57,11,1948.66156,578.9192855
57,12,1988.915156,551.1727046
57,13,2019.564495,539.9541959
57,14,2056.042203,513.5971829
57,41,1957.069908,607.3013081
57,42,1995.800979,611.3855216
57,43,2012.951705,607.5725263
57,44,2048.761311,615.2312203
58,0,1916.235731,605.0414411
58,P,1817.409721,633.0687921
58,A,2015.061741,577.01409
58,31,1914.142735,592.8046103
58,32,1885.480177,562.9558898
58,33,1839.487233,563.0131254
58,34,1787.876076,545.5248128
58,61,1920.82834,615.7927573
58,62,1918.626018,646.5053176
58,63,1895.994518,657.1924517
58,64,1863.758883,703.2192822
58,21,1929.571595,586.5365666
58,22,1917.80853,553.4961223
58,23,1924.99668,538.9458733
58,24,1907.49725,494.9593175
58,51,1937.212287,612.8087346
58,52,1947.50637,648.0377224
58,53,1980.265378,672.1550854
58,54,1998.852681,716.0336243
58,11,1951.554034,579.0749138
58,12,1992.148237,550.4050831
58,13,2022.798476,539.1572433
58,14,2058.589247,511.8747216
58,41,1959.767778,607.3174944
58,42,1995.859825,611.4585999
58,43,2012.305869,607.0945777
58,44,2048.063787,614.9910802
59,0,1916.235737,605.0414406
59,P,1817.409726,633.0687917
59,A,2015.061749,577.0140895
59,31,1914.142735,592.8046096
59,32,1892.433861,559.0153243
59,33,1846.561618,562.3457294
59,34,1795.609105,543.0248433
59,61,1920.82834,615.7927573
59,62,1919.453586,646.5899302
59,63,1896.749416,657.2090267
59,64,1864.01919,702.8854716
59,21,1929.571595,586.5365658
59,22,1920.718283,552.6004566
59,23,1925.570239,537.7939128
59,24,1907.465628,494.4593024
59,51,1937.212287,612.8087347
59,52,1950.432033,647.0474268
59,53,1983.909231,670.0530109
59,54,2006.578927,711.5338633
59,11,1951.554035,579.074913
59,12,1994.317389,550.8085354
59,13,2024.976798,539.2989395
59,14,2062.003273,513.7185663
59,41,1959.767778,607.3174946
59,42,1995.718351,610.2319831
59,43,2012.188698,605.9865561
59,44,2047.55316,615.4912011
60,0,1918.927691,604.0380277
60,P,1818.924335,632.3656342
60,A,2018.931046,575.7104212
60,31,1916.821132,591.7192436
60,32,1899.577208,557.8851789
60,33,1853.970753,562.4127477
60,34,1802.947621,543.2791307
60,61,1923.543607,614.862767
60,62,1919.572496,647.6577059
60,63,1895.652764,658.7196429
60,64,1862.907729,704.3854728
60,21,1932.433893,585.3916361
60,22,1921.55531,552.0495144
60,23,1926.637828,537.6068749
60,24,1907.707345,494.8543845
60,51,1940.116722,611.8413771
60,52,1952.163947,646.51001
60,53,1986.147235,668.164072
60,54,2007.681447,709.0338868
60,11,1954.675899,577.8554727
60,12,1997.200329,549.2309113
60,13,2028.351698,540.6108057
60,14,2062.499602,514.8619773
60,41,1962.93494,606.2889442
60,42,1998.401962,610.0456678
60,43,2013.546325,605.9916403
60,44,2048.913094,615.4876978
61,0,1919.148202,603.8687685
61,P,1818.26582,632.4089957
61,A,2020.030583,575.3285413
61,31,1917.088883,591.657385
61,32,1906.905814,559.279462
61,33,1861.082587,558.4551828
61,34,1811.381108,536.1126175
61,61,1923.738342,614.5881098
61,62,1920.724551,647.988779
61,63,1896.427592,658.2073576
61,64,1863.699758,703.8855164
61,21,1932.848227,585.3118474
61,22,1923.791246,551.4295253
61,23,1927.250509,536.5528821
61,24,1907.328726,494.354121
61,51,1940.447608,611.5183899
61,52,1954.466814,645.437582
61,53,1988.404484,667.1036161
61,54,2009.485499,704.6519923
61,11,1955.291277,577.7384218
61,12,1997.580002,548.7667759
61,13,2028.266777,540.066747
61,14,2062.499602,514.8619773
61,41,1963.460612,605.9104551
61,42,1998.426417,609.6064033
61,43,2013.269349,604.86871
61,44,2048.320873,615.4693759
62,0,1926.755038,601.8691233
62,P,1831.377114,629.7887811
62,A,2022.132963,573.9494654
62,31,1924.526067,589.7514118
62,32,1911.146978,559.7071158
62,33,1871.267291,556.3839795
62,34,1823.254107,530.6126512
62,61,1931.360112,612.5165909
62,62,1923.567689,647.2841469
62,63,1897.062403,657.8276135
62,64,1864.282213,703.4682145
62,21,1939.383971,583.5184852
62,22,1924.648634,551.6922304
62,23,1927.851578,536.7583277
62,24,1907.59908,494.7173087
62,51,1947.194308,609.5358326
62,52,1954.855966,645.4294076
62,53,1989.333007,666.072495
62,54,2009.440303,704.1491606
62,11,1960.575554,576.0932552
62,12,2002.219984,546.2028881
62,13,2030.182462,539.8795155
62,14,2062.209467,515.3619297
62,41,1968.971666,604.0619037
62,42,1998.957436,609.0207884
62,43,2013.856867,604.4641896
62,44,2048.702892,615.7219867
63,0,1926.75504,601.8691222
63,P,1831.377113,629.7887801
63,A,2022.132966,573.9494643
63,31,1924.526065,589.7514113
63,32,1910.631794,559.7462182
63,33,1881.776611,556.6410728
63,34,1834.177624,530.1126789
63,61,1931.360109,612.5165905
63,62,1922.895899,647.3136235
63,63,1896.85083,659.0479991
63,64,1863.090213,703.9682171
63,21,1939.38397,583.5184846
63,22,1927.631638,550.4741946
63,23,1928.39115,535.2195744
63,24,1906.110974,494.2170855
63,51,1947.194306,609.5358322
63,52,1957.270223,644.8278375
63,53,1990.013364,665.5601368
63,54,2009.3609,703.6694281
63,11,1960.575553,576.0932546
63,12,2002.470206,546.5546252
63,13,2029.913375,539.8798286
63,14,2061.551006,514.8619281
63,41,1968.971665,604.0619033
63,42,1998.335188,611.0650154
63,43,2014.5,607
63,44,2048.218509,615.465955
64,0,1929.907609,600.42513
64,P,1836.608279,628.1061568
64,A,2023.206939,572.7441032
64,31,1927.63878,588.3797468
64,32,1919.806566,559.3993361
64,33,1890.785852,559.6476462
64,34,1843.349245,532.9410579
64,61,1934.522999,611.0046201
64,62,1924.771335,646.0477031
64,63,1897.123283,659.581867
64,64,1862.664054,703.9684283
64,21,1942.161953,582.195001
64,22,1927.89033,550.1580973
64,23,1929.734769,535.0729742
64,24,1907.320404,494.1529075
64,51,1950.029632,608.051999
64,52,1958.187987,643.8359475
64,53,1990.272428,665.4568199
64,54,2009.3609,703.6694281
64,11,1962.887778,574.8292066
64,12,2004.940943,545.516685
64,13,2031.128474,539.6116548
64,14,2061.756063,514.8616714
64,41,1971.345534,602.6254795
64,42,1999.5,612.5
64,43,2020.244001,606.3199556
64,44,2048.5,613
65,0,1930.888783,599.9160275
65,P,1835.281522,627.5981625
65,A,2026.496044,572.2338924
65,31,1928.670069,587.703441
65,32,1917.082211,561.0468239
65,33,1901.735685,562.3472553
65,34,1848.431014,534.6445846
65,61,1935.488911,610.6591777
65,62,1925.934419,645.9620992
65,63,1897.892071,659.3345332
65,64,1863.396314,703.6927121
65,21,1943.565904,581.4943633
65,22,1929.858284,549.2121154
65,23,1930.267915,534.7142771
65,24,1907.358306,494.6224087
65,51,1951.358867,607.729491
65,52,1960.341717,643.3154171
65,53,1991.55523,665.4256543
65,54,2009.451456,704.2025677
65,11,1964.809722,574.113411
65,12,2007.028487,545.0399101
65,13,2031.333624,539.407045
65,14,2062.260773,515.3616629
65,41,1973.187156,602.3161732
65,42,2000.201606,610.1564514
65,43,2021.072957,604.4211872
65,44,2050,613.5
66,0,1932.077273,598.5206331
66,P,1833.046864,626.0350899
66,A,2031.107683,571.0061763
66,31,1930.073439,586.4423413
66,32,1919.535398,559.3532788
66,33,1904.334138,561.8292587
66,34,1850.895707,534.3854978
66,61,1936.543613,609.1475548
66,62,1927.020969,646.2692699
66,63,1898.01457,659.6958086
66,64,1863.059519,703.6929643
